1336,"Atuneros Unidos de California",\N,"","UND","ATUNEROS UNIDOS","Mexico","N"
1337,"Aeroclub Flaps",\N,"","FLP","AEROCLUB FLAPS","Spain","N"
1338,"Aerolineas Galapagos (Aerogal)",\N,"2K","GLG","AEROGAL","Ecuador","Y"
1339,"Air Castle Corporation / Global Airways",\N,"","GLB","GLO-AIR","United States","N"
1340,"Alrosa Mirny Air Enterprise",\N,"6R","DRU","MIRNY","Russia","Y"
1341,"Bearing Supplies Limited",\N,"","PVO","PROVOST","United Kingdom","N"
1342,"Balkan Agro Aviation",\N,"","BAA","BALKAN AGRO","Bulgaria","N"
1343,"Bahrain Air BSC (Closed)",\N,"","BAB","AWAL","Bahrain","N"
1344,"BAC Leasing Limited",\N,"","BAC"," ","United Kingdom","N"
1345,"BAE Systems",\N,"","BAE","FELIX","United Kingdom","N"
1346,"Belgian Air Force",\N,"","BAF","BELGIAN AIRFORCE","Belgium","N"
1347,"Baker Aviation",\N,"8Q","BAJ","BAKER AVIATION","United States","N"
1348,"Blackhawk Airways",\N,"","BAK","BLACKHAWK","United States","N"
1349,"Britannia Airways",\N,"","BAL","BRITANNIA","United Kingdom","N"
1350,"Business Air Services",\N,"","BAM","BUSINESS AIR","Canada","N"
1351,"British Antarctic Survey",\N,"","BAN","PENGUIN","United Kingdom","N"
1352,"Bradly Air (Charter) Services",\N,"","BAR","BRADLEY","Canada","N"
1353,"Bissau Airlines",\N,"","BAU","AIR BISSAU","Guinea-Bissau","N"
1354,"Bay Aviation Ltd",\N,"","BAV","BAY AIR","Bangladesh","N"
1355,"British Airways",\N,"BA","BAW","SPEEDBIRD","United Kingdom","Y"
1356,"Best Aero Handling Ltd",\N,"","BAX","","Russia","N"
1357,"Bayon Airlines",\N,"","BAY","BAYON","Cambodia","N"
1358,"Bannert Air",\N,"","BBA","BANAIR","Austria","N"
1359,"Biman Bangladesh Airlines",\N,"BG","BBC","BANGLADESH","Bangladesh","Y"
1360,"Bluebird Cargo",\N,"BF","BBD","BLUE CARGO","Iceland","N"
1361,"Beibars CJSC",\N,"","BBS","BEIBARS","Kazakhstan","N"
1362,"Bravo Airlines",\N,"","BBV","BRAVO EUROPE","Spain","N"
1363,"Blue Bird Aviation",\N,"","BBZ","COBRA","Kenya","N"
1364,"BACH Flugbetriebsges",\N,"B4","BCF","BACH","Austria","N"
1365,"Blue Islands",\N,"","BCI","BLUE ISLAND","United Kingdom","N"
1366,"British Caribbean Airways",\N,"","BCL","","United Kingdom","N"
1367,"British Charter",\N,"","BCR","BACKER","United Kingdom","N"
1368,"BCT Aviation",\N,"","BCT","BOBCAT","United Kingdom","N"
1369,"Business Aviation Center",\N,"","BCV","BUSINESS AVIATION","Ukraine","N"
1370,"Blue Dart Aviation",\N,"BZ","BDA","BLUE DART","India","N"
1371,"B&H Airlines",\N,"JA","BON","Air Bosna","Bosnia and Herzegovina","N"
1372,"Bissau Discovery Flying Club",\N,"","BDF","BISSAU DISCOVERY","Guinea-Bissau","N"
1373,"Belgian Army",\N,"","AYB","BELGIAN ARMY","Belgium","N"
1374,"Badr Airlines",\N,"","BDR","BADR AIR","Sudan","N"
1375,"Best Aviation Ltd",\N,"","BEA","BEST AIR","Bangladesh","N"
1376,"Belgorod Aviation Enterprise",\N,"","BED","BELOGORYE","Russia","N"
1377,"Bar Harbor Airlines",\N,"","AJC","BAR HARBOR","United States","N"
1378,"Balear Express",\N,"","BEF","BALEAR EXPRESS","Spain","N"
1379,"Bel Air Helicopters",\N,"","BEH","BLUECOPTER","Denmark","N"
1380,"Berkut Air",\N,"","BEK","BERKUT","Kazakhstan","N"
1381,"BETA - Brazilian Express Transportes Aereos",\N,"","BET","BETA CARGO","Brazil","N"
1382,"Basler Flight Service",\N,"","BFC","BASLER","United States","N"
1383,"Bear Flight",\N,"","BFG","BEARFLIGHT","Sweden","N"
1384,"Buffalo Airways",\N,"J4","BFL","BUFFALO","Canada","N"
1385,"Bombardier",\N,"","BFO","BOMBARDIER","Canada","N"
1386,"Burkina Airlines",\N,"","BFR","BURKLINES","Burkina Faso","N"
1387,"Business Flight Sweden",\N,"","BFS","BUSINESS FLIGHT","Sweden","N"
1388,"Bahrain Defence Force",\N,"","BFW","SUMMAN","Bahrain","N"
1389,"BH Air",\N,"","BGH","BALKAN HOLIDAYS","Bulgaria","N"
1390,"British Gulf International",\N,"","BGI","BRITISH GULF","S","N"
1391,"British Gulf International-Fez",\N,"","BGK","GULF INTER","Kyrgyzstan","N"
1392,"Benin Golf Air",\N,"A8","BGL","BENIN GOLF","Benin","N"
1393,"Bugulma Air Enterprise",\N,"","BGM","BUGAVIA","Russia","N"
1394,"Budget Air Bangladesh",\N,"","BGR","BUDGET AIR","Bangladesh","N"
1395,"Bergen Air Transport",\N,"","BGT","BERGEN AIR","Norway","N"
1396,"Buddha Air",\N,"","BHA","BUDDHA AIR","Nepal","N"
1397,"Balkh Airlines",\N,"","BHI","SHARIF","Afghanistan","N"
1398,"Bristow Helicopters",\N,"","BHL","BRISTOW","United Kingdom","N"
1399,"Bristow Helicopters Nigeria",\N,"","BHN","BRISTOW HELICOPTERS","Nigeria","N"
1400,"Bhoja Airlines",\N,"","BHO","BHOJA","Pakistan","N"
1401,"Belair Airlines",\N,"4T","BHP","BELAIR","Switzerland","Y"
1402,"Bighorn Airways",\N,"","BHR","BIGHORN AIR","United States","N"
1403,"Bahamasair",\N,"UP","BHS","BAHAMAS","Bahamas","Y"
1404,"Bright Air",\N,"","BHT","BRIGHTAIR","Netherlands","N"
1405,"Bringer Air Cargo Taxi Aereo",\N,"E6","","","Brazil","N"
1406,"Balkan Bulgarian Airlines",\N,"LZ","","","","Y"
1407,"BA Connect",\N,"TH","","","United Kingdom","N"
1408,"Bosphorus European Airways",\N,"","BHY","BOSPHORUS","Turkey","N"
1409,"Binair",\N,"","BID","BINAIR","Germany","N"
1410,"Big Island Air",\N,"","BIG","BIG ISLE","United States","N"
1411,"British International Helicopters",\N,"BS","BIH","BRINTEL","United Kingdom","Y"
1412,"Billund Air Center",\N,"","BIL","BILAIR","Denmark","N"
1413,"Boise Interagency Fire Center",\N,"","BIN","BISON-AIR","United States","N"
1414,"Bird Leasing",\N,"","BIR","BIRD AIR","United States","N"
1415,"Bizjet Ltd",\N,"","BIZ","BIZZ","United Kingdom","N"
1416,"Baja Air",\N,"","BJA","BAJA AIR","Mexico","N"
1417,"Baltic Jet Aircompany",\N,"","BJC","BALTIC JET","Latvia","N"
1418,"Business Jet Solutions",\N,"","BJS","SOLUTION","United States","N"
1419,"Bankair",\N,"B4","BKA","BANKAIR","United States","N"
1420,"BF-Lento OY",\N,"","BKF","BAKERFLIGHT","Finland","Y"
1421,"Barken International",\N,"","BKJ","BARKEN JET","United States","N"
1422,"Bangkok Airways",\N,"PG","BKP","BANGKOK AIR","Thailand","Y"
1423,"Bukovyna",\N,"","BKV","BUKOVYNA","Ukraine","N"
1424,"Blue Bird Aviation",\N,"","BLB","BLUEBIRD SUDAN","Sudan","N"
1425,"Bellesavia",\N,"","BLC","BELLESAVIA","Belarus","N"
1426,"Blue Line",\N,"","BLE","BLUE BERRY","France","N"
1427,"Blue1",\N,"KF","BLF","BLUEFIN","Finland","Y"
1428,"Belgavia",\N,"","BLG","BELGAVIA","Belgium","N"
1429,"Blue Horizon Travel Club",\N,"","BLH","BLUE HORIZON","United States","N"
1430,"Blue Jet",\N,"","BLJ","BLUEWAY","Spain","N"
1431,"Baltic Airlines",\N,"","BLL","BALTIC AIRLINES","Russia","Y"
1432,"Blue Airways",\N,"","BLM","BLUE ARMENIA","Armenia","N"
1433,"Bali International Air Service",\N,"","BLN","BIAR","Indonesia","N"
1434,"Bearskin Lake Air Service",\N,"JV","BLS","BEARSKIN","Canada","Y"
1435,"Baltic Aviation",\N,"","BLT","BALTAIR","United States","N"
1436,"Bellview Airlines",\N,"B3","BLV","BELLVIEW AIRLINES","Nigeria","Y"
1437,"bmi","bmi British Midland","BD","BMA","MIDLAND","United Kingdom","Y"
1438,"British Medical Charter",\N,"","BMD","BRITISH MEDICAL","United Kingdom","N"
1439,"Briggs Marine Environmental Services",\N,"","BME","BRIGGS","United Kingdom","N"
1440,"Bristow Masayu Helicopters",\N,"","BMH","MASAYU","Indonesia","N"
1441,"bmibaby",\N,"WW","BMI","BABY","United Kingdom","Y"
1442,"Bemidji Airlines",\N,"CH","BMJ","BEMIDJI","United States","Y"
1443,"Bismillah Airlines",\N,"5Z","BML","BISMILLAH","Bangladesh","N"
1444,"Bowman Aviation",\N,"","BMN","BOWMAN","United States","N"
1445,"British Midland Regional",\N,"","BMR","","United Kingdom","Y"
1446,"BMW",\N,"","BMW","BMW-FLIGHT","Germany","N"
1447,"Banco de Mexico",\N,"","BMX","BANXICO","Mexico","N"
1448,"Bond Offshore Helicopters",\N,"","BND","BOND","United Kingdom","N"
1449,"Benina Air",\N,"","BNE","BENINA AIR","Libya","N"
1450,"BN Group Limited",\N,"","BNG","VECTIS","United Kingdom","N"
1451,"Blue Nile Ethiopia Trading",\N,"","BNL","NILE TRADING","Ethiopia","N"
1452,"Bonair Aviation",\N,"","BNR","BONAIR","Canada","N"
1453,"Bancstar - Valley National Corporation",\N,"","BNS","BANCSTAR","United States","N"
1454,"Bentiu Air Transport",\N,"","BNT","BENTIU AIR","Sudan","N"
1455,"Benane Aviation Corporation",\N,"","BNV","BENANE","Mauritania","N"
1456,"British North West Airlines",\N,"","BNW","BRITISH NORTH","United Kingdom","N"
1457,"Boniair",\N,"","BOA","KUMANOVO","Macedonia","N"
1458,"Bond Air Services",\N,"","BOD","UGABOND","Uganda","N"
1459,"Boeing",\N,"","BOE","BOEING","United States","N"
1460,"Bordaire",\N,"","BOF","BORDAIR","Canada","N"
1461,"Bookajet Limited",\N,"","BOO","BOOKAJET","United Kingdom","N"
1462,"Bouraq Indonesia Airlines",\N,"BO","BOU","BOURAQ","Indonesia","N"
1463,"Blue Panorama Airlines",\N,"BV","BPA","BLUE PANOROMA","Italy","Y"
1464,"Berkhut ZK",\N,"","BPK","VENERA","Kazakhstan","N"
1465,"Bundepolizei-Fliegertruppe",\N,"","BPO","PIROL","Germany","N"
1466,"Budapest Aircraft Services/Manx2",\N,"","BPS","BASE","Hungary","Y"
1467,"Bonus Aviation",\N,"","BPT","BONUS","United Kingdom","N"
1468,"British Petroleum Exploration",\N,"","BPX","","Colombia","N"
1469,"BRA-Transportes Aereos",\N,"7R","BRB","BRA-TRANSPAEREOS","Brazil","N"
1470,"Brock Air Services",\N,"","BRD","BROCK AIR","Canada","N"
1471,"Breeze Ltd",\N,"","BRE","AVIABREEZE","Ukraine","N"
1472,"Bering Air",\N,"8E","BRG","BERING AIR","United States","Y"
1473,"Briansk State Air Enterprise",\N,"","BRK","BRIANSK-AVIA","Russia","N"
1474,"Branson Airlines",\N,"","BRN","BRANSON","United States","N"
1475,"BASE Regional Airlines",\N,"","BRO","COASTRIDER","Netherlands","N"
1476,"Brazilian Air Force",\N,"","BRS","BRAZILIAN AIR FORCE","Brazil","Y"
1477,"British Regional Airlines",\N,"","BRT","BRITISH","United Kingdom","N"
1478,"Belavia Belarusian Airlines",\N,"B2","BRU","BELARUS AVIA","Belarus","Y"
1479,"Bravo Air Congo",\N,"K6","BRV","BRAVO","Democratic Republic of the Congo","N"
1480,"Bright Aviation Services",\N,"","BRW","BRIGHT SERVICES","Bulgaria","N"
1481,"Braniff International Airways",\N,"BN","BNF","Braniff","United States","N"
1482,"Buffalo Express Airlines",\N,"","BRX","BUFF EXPRESS","United States","N"
1483,"Burundayavia",\N,"","BRY","BURAIR","Kazakhstan","N"
1484,"Bistair - Fez",\N,"","BSC","BIG SHOT","Kyrgyzstan","N"
1485,"Blue Star Airlines",\N,"","BSD","AIRLINES STAR","Mexico","N"
1486,"Brasair Transportes Aereos",\N,"","BSI","BRASAIR","Brazil","N"
1487,"Blue Swann Aviation",\N,"","BSJ","BLUE SWANN","United Kingdom","N"
1488,"Blue Sky Aviation",\N,"","BSM","","Lebanon","N"
1489,"Bissau Aero Transporte",\N,"","BSS","BISSAU AIRSYSTEM","Guinea-Bissau","N"
1490,"Best Air",\N,"","BST","TUNCA","Turkey","N"
1491,"Blue Sky Airways",\N,"","BSW","SKY BLUE","Czech Republic","N"
1492,"Big Sky Airlines",\N,"GQ","BSY","BIG SKY","United States","N"
1493,"BAL Bashkirian Airlines",\N,"V9","BTC","BASHKIRIAN","Russia","N"
1494,"Baltijas Helicopters",\N,"","BTH","BALTIJAS HELICOPTERS","Latvia","N"
1495,"Baltyka",\N,"","BTK","BALTYKA","Ukraine","N"
1496,"Baltia Air Lines",\N,"","BTL","BALTIA FLIGHT","United States","N"
1497,"Botir-Avia",\N,"","BTR","BOTIR-AVIA","Kyrgyzstan","N"
1498,"Business Express",\N,"","GAA","BIZEX","United States","N"
1499,"BT-Slavuta",\N,"","BTT","BEETEE-SLAVUTA","Ukraine","N"
1500,"Metro Batavia",\N,"7P","BTV","BATAVIA","Indonesia","Y"
1501,"Bulgarian Air Charter",\N,"","BUC","BULGARIAN CHARTER","Bulgaria","N"
1502,"Blue Airlines",\N,"","BUL","BLUE AIRLINES","Democratic Republic of the Congo","N"
1503,"Buryat Airlines Aircompany",\N,"","BUN","BURAL","Russia","N"
1504,"Buzz Stansted",\N,"","BUZ","BUZZ","United Kingdom","N"
1505,"Buffalo Airways",\N,"","BVA","BUFFALO AIR","United States","N"
1506,"Bulgarian Aeronautical Centre",\N,"","BVC","BULGARIAN WINGS","Bulgaria","N"
1507,"Baron Aviation Services",\N,"","BVN","SHOW-ME","United States","N"
1508,"Berjaya Air",\N,"J8","BVT","BERJAYA","Malaysia","Y"
1509,"Bellview Airlines",\N,"","BVU"," Sierra Leone","","N"
1510,"Blue Wings",\N,"QW","BWG","BLUE WINGS","Germany","Y"
1511,"Blue Wing Airlines",\N,"","BWI","BLUE TAIL","Suriname","N"
1512,"BWA (2002) Ltd",\N,"","BWL","BRITWORLD","United Kingdom","N"
1513,"Bahrain Executive Air Services",\N,"","BXA","BEXAIR","Bahrain","N"
1514,"Bar XH Air",\N,"","BXH","PALLISER","Canada","N"
1515,"Brussels International Airlines",\N,"","BXI","XENIA","Belgium","N"
1516,"BAX Global",\N,"8W","","","","N"
1517,"Redding Aero Enterprises",\N,"","BXR","BOXER","United States","N"
1518,"Berry Aviation",\N,"","BYA","BERRY","United States","N"
1519,"Bylina Joint-Stock Company",\N,"","BYL","BYLINA","Russia","N"
1520,"Berytos Airlines",\N,"","BYR","","Lebanon","N"
1521,"Bayu Indonesia Air",\N,"BM","BYE","BAYU","Indonesia","N"
1522,"Bizair Fluggesellschaft",\N,"","BZA","BERLIN BEAR","Germany","N"
1523,"Brit Air",\N,"DB","BZH","BRITAIR","France","Y"
1524,"Butane Buzzard Aviation Corporation",\N,"","BZZ","BUZZARD","United Kingdom","N"
1525,"Business Flight Salzburg",\N,"","AUJ","AUSTROJET","Austria","N"
1526,"BKS Air (Rivaflecha)",\N,"","CKM","COSMOS","Spain","N"
1527,"Bristol Flying Centre",\N,"","CLF","CLIFTON","United Kingdom","N"
1528,"Barnes Olsen Aeroleasing",\N,"","CLN","SEELINE","United Kingdom","N"
1529,"Baltimore Air Transport",\N,"","CPJ","CORPJET","United States","N"
1530,"Boston-Maine Airways",\N,"E9","CXS","CLIPPER CONNECTION","United States","N"
1531,"Brussels Airlines","SN Brussels Airlines","SN","DAT","BEE-LINE","Belgium","Y"
1532,"Baltimore Airways",\N,"","EAH","EASTERN","United States","N"
1533,"Bond Aviation",\N,"","EBA","BOND AVIATION","Italy","N"
1534,"Brazilian Army Aviation",\N,"","EXB","BRAZILIAN ARMY","Brazil","N"
1535,"Business Express Delivery",\N,"","EXP","EXPRESS AIR","Canada","N"
1536,"Bel Limited",\N,"","FOS","","Russia","N"
1537,"Bangkok Aviation Center",\N,"","HAW","THAI HAWK","Thailand","N"
1538,"Benair",\N,"","HAX","SCOOP","Norway","N"
1539,"Binter Canarias",\N,"NT","IBB","","Spain","Y"
1540,"Bonyad Airlines",\N,"","IRJ","BONYAD AIR","Iran","N"
1541,"Burundaiavia",\N,"","IVR","RERUN","Kazakhstan","N"
1542,"Blue Air",\N,"0B","JOR","BLUE TRANSPORT","Romania","Y"
1543,"British Mediterranean Airways",\N,"KJ","LAJ","BEE MED","United Kingdom","Y"
1544,"Belle Air",\N,"","LBY","ALBAN-BELLE","Albania","N"
1545,"Blom Geomatics",\N,"","LED","SWEEPER","Norway","N"
1546,"Benin Littoral Airways",\N,"","LTL","LITTORAL","Benin","N"
1547,"Bombardier Business Jet Solutions",\N,"","LXJ","FLEXJET","United States","N"
1548,"Bulgaria Air",\N,"FB","LZB","FLYING BULGARIA","Bulgaria","Y"
1549,"Brazilian Navy Aviation",\N,"","MBR","BRAZILIAN NAVY","Brazil","N"
1550,"Barents AirLink",\N,"8N","NKF","NORDFLIGHT","Sweden","Y"
1551,"Belgian Navy",\N,"","NYB","BELGIAN NAVY","Belgium","N"
1552,"Bakoji Airlines Services",\N,"","OGJ","BAKO AIR","Nigeria","N"
1553,"Benders Air",\N,"","PEB","PALEMA","Sweden","N"
1554,"Balmoral Central Contracts",\N,"","PNT","PORTNET","South Africa","N"
1555,"BGB Air",\N,"","POI","BOJBAN","Kazakhstan","N"
1556,"Butte Aviation",\N,"","PPS","PIPESTONE","United States","N"
1557,"Bond Air Services",\N,"","RHD","RED HEAD","United Kingdom","N"
1558,"Business Airfreight",\N,"","RLR","RATTLER","United States","N"
1559,"BAC Express Airlines",\N,"","RPX","RAPEX","United Kingdom","N"
1560,"Boscombe Down DERA (Formation)",\N,"","RRS","BLACKBOX","United Kingdom","N"
1561,"Business Jet Sweden",\N,"","SCJ","SCANJET","Sweden","N"
1562,"British Airways Shuttle",\N,"","SHT","SHUTTLE","United Kingdom","N"
1563,"British Sky Broadcasting",\N,"","SKH","SKYNEWS","United Kingdom","N"
1564,"Bell Helicopter Textron",\N,"","TXB","TEXTRON","Canada","N"
1565,"Buzzaway Limited",\N,"","UKA","UKAY","United Kingdom","N"
1566,"Biz Jet Charter",\N,"","VLX","AVOLAR","United States","N"
1567,"Blue Chip Jet",\N,"","VOL","BLUE SPEED","Sweden","N"
1568,"BAE Systems",\N,"","WFD","AVRO","United Kingdom","N"
1569,"BAE Systems",\N,"","WTN","TARNISH","United Kingdom","N"
1570,"Baseops International",\N,"","XBO","","United States","N"
1571,"Bureau Veritas",\N,"","XDA","","France","N"
1572,"British Airways",\N,"","XMS","SANTA","United Kingdom","N"
1573,"Boskovic Air Charters Limited",\N,"","ZBA","BOSKY","Kenya","N"
1574,"C Air Jet Airlines",\N,"","SRJ","SYRJET","Syrian Arab Republic","N"
1575,"C N Air",\N,"","ORO","CAPRI","Spain","N"
1576,"C and M Aviation",\N,"","TIP","TRANSPAC","United States","N"
1577,"C&M Airways",\N,"","RWG","RED WING","United States","N"
1578,"C.S.P.",\N,"","RMU"," Societe","AIR-MAUR","N"
1579,"CABI",\N,"","CBI","CABI","Ukraine","N"
1580,"CAI",\N,"","CPI","AIRCAI","Italy","N"
1581,"CAL Cargo Air Lines",\N,"5C","ICL","CAL","Israel","Y"
1582,"CAM Air Management",\N,"","CMR","CAMEO","United Kingdom","N"
1583,"CATA L",\N,"","CTZ","CATA","Argentina","N"
1584,"CCF Manager Airline",\N,"","CCF","TOMCAT","Germany","N"
1585,"CEDTA (Compania Ecuatoriana De Transportes Aereos)",\N,"","CED","CEDTA","Ecuador","N"
1586,"CHC Denmark",\N,"","HBI","HELIBIRD","Denmark","N"
1587,"CHC Helicopters",\N,"","HEM","HEMS","Australia","N"
1588,"CHC Airways",\N,"AW","SCH","","Netherlands","N"
1589,"CHC Helikopter Service",\N,"","HKS","HELIBUS","Norway","N"
1590,"CI-Tours",\N,"","VCI","CI-TOURS","Ivory Coast","N"
1591,"CKC Services",\N,"","CKC","","United States","N"
1592,"CM Stair",\N,"","CMZ","CEE-EM STAIRS","Mauritania","N"
1593,"CNET",\N,"","CNT","KNET","France","N"
1594,"COAPA AIR",\N,"","OAP","COAPA","Mexico","N"
1595,"COMAV",\N,"","PDR","SPEEDSTER","Namibia","N"
1596,"CRI Helicopters Mexico",\N,"","CRH","HELI-MEX","Mexico","N"
1597,"CSA Air",\N,"","IRO","IRON AIR","United States","N"
1598,"CSE Aviation",\N,"","CSE","OXFORD","United Kingdom","N"
1599,"CTK Network Aviation",\N,"","CTQ","CITYLINK","Ghana","N"
1600,"Cabair College of Air Training",\N,"","CBR","CABAIR","United Kingdom","N"
1601,"Cabo Verde Express",\N,"","CVE","KABEX","Cape Verde","N"
1602,"Caernarfon Airworld",\N,"","CWD","AMBASSADOR","United Kingdom","N"
1603,"Cairo Air Transport Company",\N,"","CCE","","Egypt","N"
1604,"Cal Gulf Aviation",\N,"","CGC","CAL-GULF","Sao Tome and Principe","N"
1605,"Cal-West Aviation",\N,"","REZ","CAL AIR","United States","N"
1606,"California Air Shuttle",\N,"","CSL","CALIFORNIA SHUTTLE","United States","N"
1607,"Calima Aviacion",\N,"XG","CLI","CALIMA","Spain","Y"
1608,"Calm Air",\N,"MO","CAV","CALM AIR","Canada","N"
1609,"Camai Air",\N,"R9","CAM","AIR CAMAI","United States","N"
1610,"Cambodia Airlines",\N,"","KHM","CAMBODIA AIRLINES","Cambodia","N"
1611,"Cameroon Airlines",\N,"UY","UYC","CAM-AIR","Cameroon","N"
1612,"Campania Helicopteros De Transporte",\N,"","HSO","HELIASTURIAS","Spain","N"
1613,"CanJet",\N,"C6","CJA","CANJET","Canada","N"
1614,"Canada Jet Charters",\N,"","PIL","PINNACLE","Canada","N"
1615,"Canadian Airlines",\N,"CP","CDN","CANADIAN","Canada","Y"
1616,"Canadian Coast Guard",\N,"","CTG","CANADIAN COAST GUARD","Canada","N"
1617,"Canadian Eagle Aviation",\N,"","HIA","HAIDA","Canada","N"
1618,"Canadian Forces",\N,"","CFC","CANFORCE","Canada","N"
1619,"Canadian Global Air Ambulance",\N,"","BZD","BLIZZARD","Canada","N"
1620,"Canadian Helicopters",\N,"","CDN","CANADIAN","Canada","N"
1621,"Canadian Interagency Forest Fire Centre",\N,"","TKR","TANKER","Canada","N"
1622,"Canadian National Telecommunications",\N,"","XNC","","Canada","N"
1623,"Canadian North",\N,"5T","MPE","EMPRESS","Canada","Y"
1624,"Canadian Regional Airlines",\N,"","CDR","CANADIAN REGIONAL","Canada","N"
1625,"Canadian Warplane Heritage Museum",\N,"","CWH","WARPLANE HERITAGE","Canada","N"
1626,"Canadian Western Airlines",\N,"W2","CWA","CANADIAN WESTERN","Canada","N"
1627,"Canair",\N,"","CWW","CANAIR","China","N"
1628,"Cancun Air",\N,"","CUI","CAN-AIR","Mexico","N"
1629,"Cape Air",\N,"9K","KAP","CAIR","United States","Y"
1630,"Cape Air Transport",\N,"","CTO","","Australia","N"
1631,"Cape Central Airways",\N,"","SEM","SEMO","United States","N"
1632,"Cape Smythe Air",\N,"","CMY","CAPE SMYTHE AIR","United States","N"
1633,"Capital Air Service",\N,"","CPX","CAPAIR","United States","N"
1634,"Capital Airlines",\N,"","CPD","CAPITAL DELTA","Kenya","N"
1635,"Capital Airlines Limited",\N,"","NCP","CAPITAL SHUTTLE","Nigeria","N"
1636,"Capital Cargo International Airlines",\N,"PT","CCI","CAPPY","United States","N"
1637,"Capital City Air Carriers",\N,"","CCQ","CAP CITY","United States","N"
1638,"Capital Trading Aviation",\N,"","EGL","PRESTIGE","United Kingdom","N"
1639,"Capitol Air Express",\N,"","CEX","CAPITOL EXPRESS","United States","N"
1640,"Capitol Wings Airline",\N,"","CWZ","CAPWINGS","United States","N"
1641,"Caravan Air",\N,"","VAN","CAMEL","Mauritania","N"
1642,"Cardiff Wales Flying Club",\N,"","CWN","CAMBRIAN","United Kingdom","N"
1643,"Cardinal/Air Virginia",\N,"","FVA","AIR VIRGINIA","United States","N"
1644,"Cardolaar",\N,"","GOL","CARGOLAAR","Namibia","N"
1645,"Cards Air Services",\N,"","CDI","CARDS","Philippines","N"
1646,"Care Flight",\N,"","CFH","CARE FLIGHT","Australia","N"
1647,"Carga Aerea Dominicana",\N,"","CDM","CARGA AEREA","Dominican Republic","N"
1648,"Carga Express Internacional",\N,"","EST","CARGAINTER","Mexico","N"
1649,"Cargo 360",\N,"GG","GGC","LONG-HAUL","United States","N"
1650,"Cargo Express",\N,"","MCX","MAURICARGO","Mauritania","N"
1651,"Cargo Ivoire",\N,"","CRV","CARGOIV","Ivory Coast","N"
1652,"Cargo Link (Caribbean)",\N,"","CLM","CARGO LINK","Barbados","N"
1653,"Cargo Three",\N,"","CTW","THIRD CARGO","Panama","N"
1654,"Cargoitalia",\N,"2G","CRG","WHITE PELICAN","Italy","N"
1655,"Cargojet Airways",\N,"W8","CJT","CARGOJET","Canada","N"
1656,"Cargolux",\N,"CV","CLX","CARGOLUX","Luxembourg","N"
1657,"Cargoman",\N,"","CGM","HOTEL CHARLIE","Oman","N"
1658,"Carib Aviation",\N,"","DEL","RED TAIL","Antigua and Barbuda","N"
1659,"Carib Express",\N,"","BCB","WAVEBIRD","Barbados","N"
1660,"Caribair",\N,"","CBC","CARIBAIR","Dominican Republic","N"
1661,"Caribbean Air Cargo",\N,"","DCC","CARICARGO","Barbados","N"
1662,"Caribbean Air Transport",\N,"","CLT","CARIBBEAN","Netherlands","N"
1663,"Caribbean Airlines",\N,"BW","BWA","CARIBBEAN AIRLINES","Trinidad and Tobago","Y"
1664,"Caribbean Airways",\N,"","IQQ","CARIBJET","Barbados","N"
1665,"Caribbean Express",\N,"","TLC","CARIB-X","United States","N"
1666,"Caribbean Star Airlines",\N,"8B","GFI","CARIB STAR","Antigua and Barbuda","N"
1667,"Caribintair",\N,"","CRT","CARIBINTAIR","Haiti","N"
1668,"Carill Aviation",\N,"","CVG","CARILL","United Kingdom","N"
1669,"Carpatair",\N,"V3","KRP","CARPATAIR","Romania","Y"
1670,"Carranza",\N,"","CRR","CARRANZA","Chile","N"
1671,"Carroll Air Service",\N,"","ULS","ULSTER","United States","N"
1672,"Casement Aviation",\N,"","CMT","CASEMENT","United States","N"
1673,"Casino Airline",\N,"","CSO","CASAIR","United States","N"
1674,"Casper Air Service",\N,"","CSP","CASPER AIR","United States","N"
1675,"Caspian Airlines",\N,"RV","CPN","CASPIAN","Iran","Y"
1676,"Castle Aviation",\N,"","CSJ","CASTLE","United States","N"
1677,"Cat Aviation",\N,"","CAZ","EUROCAT","Switzerland","N"
1678,"Catalina Flying Boats",\N,"","CBT","CATALINA AIR","United States","N"
